"Date","Player_1","Player_2","Winner","Rank_1","Rank_2","Odd_1","Odd_2","Court","Five_Set","Match_Importance","Opponent","Odd_Djo","Odd_Opp","Rank_Djo","Rank_Opp","Win","Odd_Pred","Grass","Clay","Indoor","Hard","Odd_Acc","Opp_Court_Perc","Opp_Set_Perc","H2H_Djo","Pre_Djo","Pre5_Djo","Pre_Opp","Pre5_Opp","Log_Rank_Djo","Log_Rank_Opp"
"2011-05-13","Soderling R.","Djokovic N.","Djokovic N.",5,2,5,1.16,"Clay",0,360,"Soderling R.",1.16,5,2,5,1,1,0,1,0,0,1,57.1428571428571,62.6543209876543,83.3333333333333,1,1,1,0.8,0.693147180559945,1.6094379124341
"2011-05-14","Murray A.","Djokovic N.","Djokovic N.",4,2,5,1.16,"Clay",0,600,"Murray A.",1.16,5,2,4,1,1,0,1,0,0,1,56.8627450980392,71.7741935483871,62.5,1,1,1,0.8,0.693147180559945,1.38629436111989
"2011-05-15","Djokovic N.","Nadal R.","Djokovic N.",2,1,2.75,1.44,"Clay",0,1000,"Nadal R.",2.75,1.44,2,1,1,0,0,1,0,0,0,92.6940639269406,82.0638820638821,45.4545454545455,1,1,1,0.8,0.693147180559945,0
"2011-05-23","Djokovic N.","De Bakker T.","Djokovic N.",2,71,1.01,21,"Clay",1,90,"De Bakker T.",1.01,21,2,71,1,1,0,1,0,0,1,54.5454545454545,45.4545454545455,50,1,1,0,0.2,0.693147180559945,4.26267987704132
"2011-05-28","Djokovic N.","Del Potro J.M.","Djokovic N.",2,26,1.12,5.5,"Clay",1,180,"Del Potro J.M.",1.12,5.5,2,26,1,1,0,1,0,0,1,74.468085106383,72.3404255319149,100,1,1,1,1,0.693147180559945,3.25809653802148
"2011-05-29","Gasquet R.","Djokovic N.","Djokovic N.",16,2,10,1.04,"Clay",1,360,"Gasquet R.",1.04,10,2,16,1,1,0,1,0,0,1,62.7118644067797,59.0163934426229,80,1,1,1,0.8,0.693147180559945,2.77258872223978
"2011-06-03","Djokovic N.","Federer R.","Federer R.",2,3,1.33,3.4,"Clay",1,1200,"Federer R.",1.33,3.4,2,3,0,1,0,1,0,0,0,80.2197802197802,87.6984126984127,42.1052631578947,1,1,1,1,0.693147180559945,1.09861228866811
"2011-06-21","Chardy J.","Djokovic N.","Djokovic N.",54,2,15,1.01,"Grass",1,90,"Chardy J.",1.01,15,2,54,1,1,1,0,0,0,1,38.4615384615385,46.1538461538462,100,0,0.8,0,0.4,0.693147180559945,3.98898404656427
"2011-06-23","Djokovic N.","Anderson K.","Djokovic N.",2,36,1.01,15,"Grass",1,90,"Anderson K.",1.01,15,2,36,1,1,1,0,0,0,1,46.6666666666667,30.7692307692308,66.6666666666667,1,0.8,1,0.6,0.693147180559945,3.58351893845611
"2011-06-25","Djokovic N.","Baghdatis M.","Djokovic N.",2,30,1.02,12,"Grass",1,180,"Baghdatis M.",1.02,12,2,30,1,1,1,0,0,0,1,65,64.5161290322581,100,1,0.8,1,0.8,0.693147180559945,3.40119738166216
"2011-06-27","Llodra M.","Djokovic N.","Djokovic N.",35,2,9,1.06,"Grass",1,360,"Llodra M.",1.06,9,2,35,1,1,1,0,0,0,1,69.2307692307692,44.6428571428571,66.6666666666667,1,0.8,1,1,0.693147180559945,3.55534806148941
"2011-06-29","Djokovic N.","Tomic B.","Djokovic N.",2,158,1.07,8,"Grass",1,720,"Tomic B.",1.07,8,2,158,1,1,1,0,0,0,1,71.4285714285714,57.1428571428571,50,1,0.8,1,0.8,0.693147180559945,5.06259503302697
"2011-07-01","Djokovic N.","Tsonga J.W.","Djokovic N.",2,19,1.44,2.75,"Grass",1,1200,"Tsonga J.W.",1.44,2.75,2,19,1,1,1,0,0,0,1,74.0740740740741,76.271186440678,33.3333333333333,1,1,1,1,0.693147180559945,2.94443897916644
"2011-07-02","Djokovic N.","Nadal R.","Djokovic N.",2,1,2.3,1.66,"Grass",1,2000,"Nadal R.",2.3,1.66,2,1,1,0,1,0,0,0,0,85.4545454545455,88.6075949367088,47.8260869565217,1,1,1,1,0.693147180559945,0
"2011-08-10","Davydenko N.","Djokovic N.","Djokovic N.",30,1,11,1.05,"Hard Outdoor",0,90,"Davydenko N.",1.05,11,1,30,1,1,0,0,0,1,1,64.5161290322581,61.6883116883117,75,1,1,1,0.4,0,3.40119738166216
"2011-08-11","Djokovic N.","Cilic M.","Djokovic N.",1,29,1.1,7,"Hard Outdoor",0,180,"Cilic M.",1.1,7,1,29,1,1,0,0,0,1,1,64.4230769230769,60.2150537634409,100,1,1,1,0.8,0,3.36729582998647
"2011-08-13","Monfils G.","Djokovic N.","Djokovic N.",7,1,9,1.07,"Hard Outdoor",0,360,"Monfils G.",1.07,9,1,7,1,1,0,0,0,1,1,60,61.5384615384615,100,1,1,1,0.8,0,1.94591014905531
"2011-08-14","Fish M.","Djokovic N.","Djokovic N.",8,1,9,1.07,"Hard Outdoor",0,1000,"Fish M.",1.07,9,1,8,1,1,0,0,0,1,1,61.7511520737327,60.7476635514019,100,1,1,1,0.8,0,2.07944154167984
"2011-08-18","Harrison R.","Djokovic N.","Djokovic N.",78,1,15,1.03,"Hard Outdoor",0,90,"Harrison R.",1.03,15,1,78,1,1,0,0,0,1,1,50,45.4545454545455,50,1,1,1,0.6,0,4.35670882668959
"2011-08-18","Djokovic N.","Stepanek R.","Djokovic N.",1,29,1.05,11,"Hard Outdoor",0,180,"Stepanek R.",1.05,11,1,29,1,1,0,0,0,1,1,54.5454545454545,59.6439169139466,66.6666666666667,1,1,1,0.8,0,3.36729582998647
"2011-08-20","Djokovic N.","Monfils G.","Djokovic N.",1,8,1.06,10,"Hard Outdoor",0,360,"Monfils G.",1.06,10,1,8,1,1,0,0,0,1,1,59.8290598290598,61.4406779661017,100,1,1,1,0.6,0,2.07944154167984
"2011-09-02","Djokovic N.","Berlocq C.","Djokovic N.",1,74,1.002,34,"Hard Outdoor",1,90,"Berlocq C.",1.002,34,1,74,1,1,0,0,0,1,1,23.5294117647059,18.75,50,1,1,1,0.4,0,4.30406509320417
"2011-09-04","Davydenko N.","Djokovic N.","Djokovic N.",39,1,17,1.02,"Hard Outdoor",1,180,"Davydenko N.",1.02,17,1,39,1,1,0,0,0,1,1,64.2857142857143,66.0550458715596,80,1,1,1,0.6,0,3.66356164612965
"2011-09-05","Dolgopolov O.","Djokovic N.","Djokovic N.",23,1,19,1.02,"Hard Outdoor",1,360,"Dolgopolov O.",1.02,19,1,23,1,1,0,0,0,1,1,56.7567567567568,66.6666666666667,50,1,1,1,0.8,0,3.13549421592915
"2011-09-10","Federer R.","Djokovic N.","Djokovic N.",3,1,2.5,1.53,"Hard Outdoor",1,1200,"Federer R.",1.53,2.5,1,3,1,1,0,0,0,1,1,85.3591160220994,87.5,40,1,1,1,1,0,1.09861228866811
"2011-09-12","Nadal R.","Djokovic N.","Djokovic N.",2,1,2.37,1.57,"Hard Outdoor",1,2000,"Nadal R.",1.57,2.37,1,2,1,1,0,0,0,1,1,78.9256198347107,88.4146341463415,50,1,1,1,1,0,0.693147180559945
"2011-11-01","Malisse X.","Djokovic N.","Djokovic N.",47,1,13,1.04,"Hard Indoor",0,90,"Malisse X.",1.04,13,1,47,1,1,0,0,1,0,1,47.9166666666667,52.158273381295,0,1,1,0,0.6,0,3.85014760171006
"2011-11-03","Kubot L.","Djokovic N.","Djokovic N.",64,1,17,1.02,"Hard Indoor",0,90,"Kubot L.",1.02,17,1,64,1,1,0,0,1,0,1,38.4615384615385,38.2716049382716,100,1,1,1,0.2,0,4.15888308335967
"2011-11-04","Baghdatis M.","Djokovic N.","Djokovic N.",59,1,11,1.05,"Hard Indoor",0,180,"Baghdatis M.",1.05,11,1,59,1,1,0,0,1,0,1,61.1111111111111,55.8558558558559,100,1,1,1,0.6,0,4.07753744390572
"2011-11-05","Nishikori K.","Djokovic N.","Nishikori K.",32,1,11,1.05,"Hard Indoor",0,300,"Nishikori K.",1.05,11,1,32,0,1,0,0,1,0,0,61.1111111111111,55,100,1,1,1,0.8,0,3.46573590279973
"2011-11-09","Dodig I.","Djokovic N.","Djokovic N.",39,1,3.75,1.25,"Hard Indoor",0,90,"Dodig I.",1.25,3.75,1,39,1,1,0,0,1,0,1,61.1111111111111,55.7692307692308,100,0,0.8,1,0.4,0,3.66356164612965
"2011-11-10","Djokovic N.","Troicki V.","Djokovic N.",1,19,1.22,4,"Hard Indoor",0,180,"Troicki V.",1.22,4,1,19,1,1,0,0,1,0,1,64.8648648648649,54.320987654321,88.8888888888889,1,0.8,1,0.6,0,2.94443897916644
"2011-11-21","Djokovic N.","Berdych T.","Djokovic N.",1,7,1.3,3.4,"Hard Indoor",0,600,"Berdych T.",1.3,3.4,1,7,1,1,0,0,1,0,1,50.7692307692308,60.8150470219436,80,1,0.8,0,0.6,0,1.94591014905531
"2011-11-23","Ferrer D.","Djokovic N.","Ferrer D.",5,1,3.6,1.28,"Hard Indoor",0,600,"Ferrer D.",1.28,3.6,1,5,0,1,0,0,1,0,0,52.5423728813559,63.7744034707158,66.6666666666667,1,0.8,1,0.6,0,1.6094379124341
"2011-11-25","Djokovic N.","Tipsarevic J.","Tipsarevic J.",1,9,1.3,3.5,"Hard Indoor",0,600,"Tipsarevic J.",1.3,3.5,1,9,0,1,0,0,1,0,0,58.695652173913,52.4271844660194,100,0,0.6,0,0.4,0,2.19722457733622
"2012-01-17","Lorenzi P.","Djokovic N.","Djokovic N.",109,1,67,1,"Hard Outdoor",1,90,"Lorenzi P.",1,67,1,109,1,1,0,0,0,1,1,10,0,100,0,0.6,0,0.4,0,4.69134788222914
"2012-01-19","Djokovic N.","Giraldo S.","Djokovic N.",1,56,1.002,34,"Hard Outdoor",1,90,"Giraldo S.",1.002,34,1,56,1,1,0,0,0,1,1,44,23.0769230769231,100,1,0.6,1,0.6,0,4.02535169073515
"2012-01-21","Djokovic N.","Mahut N.","Djokovic N.",1,81,1.002,34,"Hard Outdoor",1,180,"Mahut N.",1.002,34,1,81,1,1,0,0,0,1,1,37.2549019607843,34.375,100,1,0.6,1,0.6,0,4.39444915467244
"2012-01-23","Djokovic N.","Hewitt L.","Djokovic N.",1,181,1.01,21,"Hard Outdoor",1,360,"Hewitt L.",1.01,21,1,181,1,1,0,0,0,1,1,71.6911764705882,74.1935483870968,80,1,0.6,1,0.4,0,5.19849703126583
"2012-01-25","Djokovic N.","Ferrer D.","Djokovic N.",1,5,1.1,8,"Hard Outdoor",1,720,"Ferrer D.",1.1,8,1,5,1,1,0,0,0,1,1,64.3835616438356,67.5675675675676,60,1,0.8,1,1,0,1.6094379124341
"2012-01-27","Djokovic N.","Murray A.","Djokovic N.",1,4,1.36,3.3,"Hard Outdoor",1,1200,"Murray A.",1.36,3.3,1,4,1,1,0,0,0,1,1,77.0833333333333,76,66.6666666666667,1,1,1,1,0,1.38629436111989
"2012-01-29","Nadal R.","Djokovic N.","Djokovic N.",2,1,2.3,1.66,"Hard Outdoor",1,2000,"Nadal R.",1.66,2.3,1,2,1,1,0,0,0,1,1,78.8461538461538,88.3040935672515,52,1,1,1,1,0,0.693147180559945
"2012-02-27","Djokovic N.","Stebe C.M.","Djokovic N.",1,72,1.01,26,"Hard Outdoor",0,90,"Stebe C.M.",1.01,26,1,72,1,1,0,0,0,1,1,0,50,50,1,1,0,0.4,0,4.27666611901606
"2012-02-29","Stakhovsky S.","Djokovic N.","Djokovic N.",74,1,26,1.01,"Hard Outdoor",0,90,"Stakhovsky S.",1.01,26,1,74,1,1,0,0,0,1,1,50,47.6190476190476,100,1,1,0,0.4,0,4.30406509320417
"2012-03-01","Tipsarevic J.","Djokovic N.","Djokovic N.",9,1,7,1.1,"Hard Outdoor",0,180,"Tipsarevic J.",1.1,7,1,9,1,1,0,0,0,1,1,53.6,53.7037037037037,66.6666666666667,1,1,1,0.8,0,2.19722457733622
"2012-03-02","Djokovic N.","Murray A.","Murray A.",1,4,1.33,3.4,"Hard Outdoor",0,300,"Murray A.",1.33,3.4,1,4,0,1,0,0,0,1,0,77.0408163265306,73.8515901060071,70,1,1,1,0.8,0,1.38629436111989
"2012-03-10","Djokovic N.","Golubev A.","Djokovic N.",1,145,1.01,23,"Hard Outdoor",0,90,"Golubev A.",1.01,23,1,145,1,1,0,0,0,1,1,29.7297297297297,32.4675324675325,100,0,0.8,1,0.6,0,4.97673374242057
"2012-03-12","Djokovic N.","Anderson K.","Djokovic N.",1,30,1.04,13,"Hard Outdoor",0,180,"Anderson K.",1.04,13,1,30,1,1,0,0,0,1,1,58.4415584415584,55.3571428571429,75,1,0.8,1,1,0,3.40119738166216
"2012-03-14","Andujar P.","Djokovic N.","Djokovic N.",45,1,26,1.01,"Hard Outdoor",0,180,"Andujar P.",1.01,26,1,45,1,1,0,0,0,1,1,30,42.6966292134831,100,1,0.8,1,0.8,0,3.80666248977032
"2012-03-15","Djokovic N.","Almagro N.","Djokovic N.",1,12,1.08,8,"Hard Outdoor",0,360,"Almagro N.",1.08,8,1,12,1,1,0,0,0,1,1,50.9803921568627,60.6349206349206,100,1,0.8,1,0.8,0,2.484906649788
"2012-03-17","Isner J.","Djokovic N.","Isner J.",11,1,7,1.1,"Hard Outdoor",0,600,"Isner J.",1.1,7,1,11,0,1,0,0,0,1,0,65.6716417910448,61.4035087719298,100,1,0.8,1,0.8,0,2.39789527279837
"2012-03-25","Djokovic N.","Baghdatis M.","Djokovic N.",1,42,1.07,9,"Hard Outdoor",0,90,"Baghdatis M.",1.07,9,1,42,1,1,0,0,0,1,1,58.641975308642,56.6666666666667,100,0,0.8,1,0.6,0,3.73766961828337
"2012-03-26","Djokovic N.","Troicki V.","Djokovic N.",1,27,1.03,15,"Hard Outdoor",0,180,"Troicki V.",1.03,15,1,27,1,1,0,0,0,1,1,53.921568627451,54.0229885057471,90,1,0.8,1,0.4,0,3.29583686600433
"2012-03-27","Gasquet R.","Djokovic N.","Djokovic N.",17,1,11,1.05,"Hard Outdoor",0,180,"Gasquet R.",1.05,11,1,17,1,1,0,0,0,1,1,60,62.7388535031847,83.3333333333333,1,0.8,1,0.6,0,2.83321334405622
"2012-03-30","Ferrer D.","Djokovic N.","Djokovic N.",5,1,4.33,1.22,"Hard Outdoor",0,360,"Ferrer D.",1.22,4.33,1,5,1,1,0,0,0,1,1,64.4444444444444,64.7302904564315,63.6363636363636,1,0.8,1,0.8,0,1.6094379124341
"2012-03-31","Djokovic N.","Monaco J.","Djokovic N.",1,21,1.05,11,"Hard Outdoor",0,600,"Monaco J.",1.05,11,1,21,1,1,0,0,0,1,1,46.8085106382979,59.866220735786,100,1,0.8,1,0.8,0,3.04452243772342
"2012-04-01","Murray A.","Djokovic N.","Djokovic N.",4,1,2.9,1.41,"Hard Outdoor",0,1000,"Murray A.",1.41,2.9,1,4,1,1,0,0,0,1,1,76.7326732673267,73.7024221453287,63.6363636363636,1,1,1,0.6,0,1.38629436111989
"2012-04-18","Djokovic N.","Seppi A.","Djokovic N.",1,44,1.01,21,"Clay",0,90,"Seppi A.",1.01,21,1,44,1,1,0,1,0,0,1,52.1739130434783,48.7719298245614,100,1,1,1,0.4,0,3.78418963391826
"2012-04-19","Djokovic N.","Dolgopolov O.","Djokovic N.",1,21,1.08,8,"Clay",0,180,"Dolgopolov O.",1.08,8,1,21,1,1,0,1,0,0,1,54.7619047619048,51.8867924528302,100,1,1,1,0.6,0,3.04452243772342
"2012-04-20","Haase R.","Djokovic N.","Djokovic N.",55,1,13,1.04,"Clay",0,360,"Haase R.",1.04,13,1,55,1,1,0,1,0,0,1,54.5454545454545,46.3917525773196,100,1,1,1,0.6,0,4.00733318523247
"2012-04-21","Djokovic N.","Berdych T.","Djokovic N.",1,7,1.28,3.75,"Clay",0,600,"Berdych T.",1.28,3.75,1,7,1,1,0,1,0,0,1,60.8695652173913,61.58357771261,83.3333333333333,1,1,1,0.8,0,1.94591014905531
"2012-04-22","Nadal R.","Djokovic N.","Nadal R.",2,1,1.72,2.1,"Clay",0,1000,"Nadal R.",2.1,1.72,1,2,0,0,0,1,0,0,1,92.6406926406926,81.2217194570136,53.8461538461538,1,1,1,1,0,0.693147180559945
"2012-05-08","Djokovic N.","Gimeno-Traver D.","Djokovic N.",1,137,1.01,26,"Clay",0,90,"Gimeno-Traver D.",1.01,26,1,137,1,1,0,1,0,0,1,34.9397590361446,32.6732673267327,50,0,0.8,1,0.2,0,4.91998092582813
"2012-05-10","Djokovic N.","Wawrinka S.","Djokovic N.",1,21,1.16,5,"Clay",0,180,"Wawrinka S.",1.16,5,1,21,1,1,0,1,0,0,1,62.5,57.421875,87.5,1,0.8,1,0.8,0,3.04452243772342
"2012-05-11","Tipsarevic J.","Djokovic N.","Tipsarevic J.",8,1,7,1.1,"Clay",0,360,"Tipsarevic J.",1.1,7,1,8,0,1,0,1,0,0,0,44.8275862068966,54.3478260869565,75,1,0.8,1,0.8,0,2.07944154167984
"2012-05-15","Djokovic N.","Tomic B.","Djokovic N.",1,32,1.03,15,"Clay",0,90,"Tomic B.",1.03,15,1,32,1,1,0,1,0,0,1,41.6666666666667,44.1860465116279,100,0,0.6,1,0.6,0,3.46573590279973
"2012-05-17","Monaco J.","Djokovic N.","Djokovic N.",15,1,8,1.08,"Clay",0,180,"Monaco J.",1.08,8,1,15,1,1,0,1,0,0,1,63.8009049773756,60.4575163398693,100,1,0.6,1,1,0,2.70805020110221
"2012-05-18","Djokovic N.","Tsonga J.W.","Djokovic N.",1,5,1.16,5,"Clay",0,360,"Tsonga J.W.",1.16,5,1,5,1,1,0,1,0,0,1,61.3636363636364,67.1794871794872,42.8571428571429,1,0.8,1,0.6,0,1.6094379124341
"2012-05-19","Federer R.","Djokovic N.","Djokovic N.",2,1,1.95,1.85,"Clay",0,600,"Federer R.",1.85,1.95,1,2,1,1,0,1,0,0,1,80.7291666666667,83.8235294117647,42.8571428571429,1,0.8,1,1,0,0.693147180559945
"2012-05-21","Nadal R.","Djokovic N.","Nadal R.",3,1,1.61,2.25,"Clay",0,1000,"Nadal R.",2.25,1.61,1,3,0,0,0,1,0,0,1,92.5925925925926,81.4977973568282,51.8518518518518,1,0.8,1,0.8,0,1.09861228866811
"2012-05-28","Starace P.","Djokovic N.","Djokovic N.",97,1,34,1.002,"Clay",1,90,"Starace P.",1.002,34,1,97,1,1,0,1,0,0,1,52.9411764705882,18.9189189189189,100,0,0.8,0,0.4,0,4.57471097850338
"2012-05-30","Kavcic B.","Djokovic N.","Djokovic N.",99,1,41,1,"Clay",1,90,"Kavcic B.",1,41,1,99,1,1,0,1,0,0,1,36.3636363636364,33.3333333333333,100,1,0.8,1,0.2,0,4.59511985013459
"2012-06-01","Djokovic N.","Devilder N.","Djokovic N.",1,286,1,41,"Clay",1,180,"Devilder N.",1,41,1,286,1,1,0,1,0,0,1,31.5789473684211,40,50,1,0.8,1,0.6,0,5.65599181081985
"2012-06-03","Seppi A.","Djokovic N.","Djokovic N.",25,1,19,1.02,"Clay",1,360,"Seppi A.",1.02,19,1,25,1,1,0,1,0,0,1,54.8387096774194,40.8163265306122,100,1,0.8,1,0.8,0,3.2188758248682
"2012-06-05","Tsonga J.W.","Djokovic N.","Djokovic N.",5,1,5,1.16,"Clay",1,720,"Tsonga J.W.",1.16,5,1,5,1,1,0,1,0,0,1,63.265306122449,76.7123287671233,50,1,0.8,1,0.8,0,1.6094379124341
"2012-06-08","Djokovic N.","Federer R.","Djokovic N.",1,3,1.53,2.5,"Clay",1,1200,"Federer R.",1.53,2.5,1,3,1,1,0,1,0,0,1,80.8080808080808,87.2727272727273,45.4545454545455,1,1,1,1,0,1.09861228866811
"2012-06-10","Djokovic N.","Nadal R.","Nadal R.",1,2,4.33,1.25,"Clay",1,2000,"Nadal R.",4.33,1.25,1,2,0,0,0,1,0,0,1,92.8,88.2022471910112,50,1,1,1,1,0,0.693147180559945
"2012-06-25","Ferrero J.C.","Djokovic N.","Djokovic N.",38,1,23,1.01,"Grass",1,90,"Ferrero J.C.",1.01,23,1,38,1,1,1,0,0,0,1,65.8536585365854,67.96875,50,0,0.8,0,0.4,0,3.63758615972639
"2012-06-27","Djokovic N.","Harrison R.","Djokovic N.",1,48,1.01,21,"Grass",1,90,"Harrison R.",1.01,21,1,48,1,1,1,0,0,0,1,53.8461538461538,27.2727272727273,100,1,0.8,1,0.8,0,3.87120101090789
"2012-06-29","Stepanek R.","Djokovic N.","Djokovic N.",27,1,23,1.01,"Grass",1,180,"Stepanek R.",1.01,23,1,27,1,1,1,0,0,0,1,62,57.8313253012048,75,1,0.8,1,0.6,0,3.29583686600433
"2012-07-02","Djokovic N.","Troicki V.","Djokovic N.",1,34,1.02,19,"Grass",1,360,"Troicki V.",1.02,19,1,34,1,1,1,0,0,0,1,53.8461538461538,56.7567567567568,90.9090909090909,1,0.8,1,0.6,0,3.52636052461616
"2012-07-04","Djokovic N.","Mayer F.","Djokovic N.",1,29,1.02,17,"Grass",1,720,"Mayer F.",1.02,17,1,29,1,1,1,0,0,0,1,67.6470588235294,55.5555555555556,100,1,0.8,1,0.8,0,3.36729582998647
"2012-07-06","Federer R.","Djokovic N.","Federer R.",3,1,2.87,1.44,"Grass",1,1200,"Federer R.",1.44,2.87,1,3,0,1,1,0,0,0,0,90.2654867256637,87.1886120996441,47.8260869565217,1,1,1,1,0,1.09861228866811
"2012-08-09","Djokovic N.","Tomic B.","Djokovic N.",2,49,1.07,9,"Hard Outdoor",0,90,"Tomic B.",1.07,9,2,49,1,1,0,0,0,1,1,52.5,42,100,0,0.8,1,0.2,0.693147180559945,3.89182029811063
"2012-08-10","Querrey S.","Djokovic N.","Djokovic N.",35,2,7,1.1,"Hard Outdoor",0,180,"Querrey S.",1.1,7,2,35,1,1,0,0,0,1,1,59.6026490066225,58.4070796460177,100,1,0.8,1,0.8,0.693147180559945,3.55534806148941
"2012-08-11","Djokovic N.","Haas T.","Djokovic N.",2,25,1.1,7,"Hard Outdoor",0,360,"Haas T.",1.1,7,2,25,1,1,0,0,0,1,1,67.8571428571429,66.7638483965015,50,1,0.8,1,0.8,0.693147180559945,3.2188758248682
"2012-08-12","Tipsarevic J.","Djokovic N.","Djokovic N.",9,2,5,1.16,"Hard Outdoor",0,600,"Tipsarevic J.",1.16,5,2,9,1,1,0,0,0,1,1,54.8148148148148,55.6910569105691,60,1,0.8,1,0.8,0.693147180559945,2.19722457733622
"2012-08-13","Djokovic N.","Gasquet R.","Djokovic N.",2,21,1.11,6.5,"Hard Outdoor",0,1000,"Gasquet R.",1.11,6.5,2,21,1,1,0,0,0,1,1,60.625,63.1419939577039,85.7142857142857,1,0.8,1,0.8,0.693147180559945,3.04452243772342
"2012-08-15","Seppi A.","Djokovic N.","Djokovic N.",27,2,13,1.04,"Hard Outdoor",0,90,"Seppi A.",1.04,13,2,27,1,1,0,0,0,1,1,38.1443298969072,49.8360655737705,100,1,1,1,0.4,0.693147180559945,3.29583686600433
"2012-08-17","Djokovic N.","Cilic M.","Djokovic N.",2,15,1.08,8,"Hard Outdoor",0,360,"Cilic M.",1.08,8,2,15,1,1,0,0,0,1,1,62.9032258064516,61.6379310344828,100,1,1,1,0.8,0.693147180559945,2.70805020110221
"2012-08-18","Del Potro J.M.","Djokovic N.","Djokovic N.",9,2,4,1.25,"Hard Outdoor",0,600,"Del Potro J.M.",1.25,4,2,9,1,1,0,0,0,1,1,72.8571428571428,71.0280373831776,100,1,1,1,0.6,0.693147180559945,2.19722457733622
"2012-08-19","Djokovic N.","Federer R.","Federer R.",2,1,1.53,2.5,"Hard Outdoor",0,1000,"Federer R.",1.53,2.5,2,1,0,1,0,0,0,1,0,85.5670103092783,83.7251356238698,45.8333333333333,1,1,1,1,0.693147180559945,0
"2012-08-29","Djokovic N.","Lorenzi P.","Djokovic N.",2,69,1.002,34,"Hard Outdoor",1,90,"Lorenzi P.",1.002,34,2,69,1,1,0,0,0,1,1,13.3333333333333,0,100,0,0.8,0,0.2,0.693147180559945,4.23410650459726
"2012-08-31","Dutra Silva R.","Djokovic N.","Djokovic N.",112,2,67,1,"Hard Outdoor",1,90,"Dutra Silva R.",1,67,2,112,1,1,0,0,0,1,1,100,50,50,1,0.8,1,0.4,0.693147180559945,4.71849887129509
"2012-09-02","Benneteau J.","Djokovic N.","Djokovic N.",35,2,21,1.01,"Hard Outdoor",1,180,"Benneteau J.",1.01,21,2,35,1,1,0,0,0,1,1,45.0704225352113,46.875,80,1,0.8,1,0.4,0.693147180559945,3.55534806148941
"2012-09-07","Del Potro J.M.","Djokovic N.","Djokovic N.",8,2,6,1.12,"Hard Outdoor",1,720,"Del Potro J.M.",1.12,6,2,8,1,1,0,0,0,1,1,73.1034482758621,73.972602739726,100,1,0.8,1,0.8,0.693147180559945,2.07944154167984
"2012-09-09","Ferrer D.","Djokovic N.","Djokovic N.",5,2,9,1.07,"Hard Outdoor",1,1200,"Ferrer D.",1.07,9,2,5,1,1,0,0,0,1,1,64.6551724137931,69.53125,66.6666666666667,1,0.8,1,1,0.693147180559945,1.6094379124341
"2012-09-10","Murray A.","Djokovic N.","Murray A.",4,2,2.87,1.44,"Hard Outdoor",1,2000,"Murray A.",1.44,2.87,2,4,0,1,0,0,0,1,0,76.8867924528302,77.1186440677966,66.6666666666667,1,1,1,1,0.693147180559945,1.38629436111989
"2012-10-02","Djokovic N.","Berrer M.","Djokovic N.",2,123,1.01,26,"Hard Outdoor",0,90,"Berrer M.",1.01,26,2,123,1,1,0,0,0,1,1,34.7826086956522,38.8489208633094,100,0,0.8,0,0,0.693147180559945,4.81218435537242
"2012-10-03","Berlocq C.","Djokovic N.","Djokovic N.",50,2,26,1.01,"Hard Outdoor",0,90,"Berlocq C.",1.01,26,2,50,1,1,0,0,0,1,1,29.0322580645161,42.0168067226891,100,1,0.8,1,0.4,0.693147180559945,3.91202300542815
"2012-10-05","Melzer J.","Djokovic N.","Djokovic N.",37,2,17,1.02,"Hard Outdoor",0,180,"Melzer J.",1.02,17,2,37,1,1,0,0,0,1,1,45.2229299363057,52.5906735751295,66.6666666666667,1,0.8,0,0.4,0.693147180559945,3.61091791264422
"2012-10-06","Djokovic N.","Mayer F.","Djokovic N.",2,29,1.02,17,"Hard Outdoor",0,300,"Mayer F.",1.02,17,2,29,1,1,0,0,0,1,1,48.2142857142857,50.597609561753,100,1,0.8,0,0.6,0.693147180559945,3.36729582998647
"2012-10-07","Tsonga J.W.","Djokovic N.","Djokovic N.",7,2,4.5,1.18,"Hard Outdoor",0,500,"Tsonga J.W.",1.18,4.5,2,7,1,1,0,0,0,1,1,70.2898550724638,67.2985781990521,55.5555555555556,1,0.8,0,0.8,0.693147180559945,1.94591014905531
"2012-10-10","Djokovic N.","Dimitrov G.","Djokovic N.",2,56,1.02,17,"Hard Outdoor",0,90,"Dimitrov G.",1.02,17,2,56,1,1,0,0,0,1,1,41.3793103448276,47.2972972972973,50,1,1,0,0.4,0.693147180559945,4.02535169073515
"2012-10-11","Lopez F.","Djokovic N.","Djokovic N.",29,2,17,1.02,"Hard Outdoor",0,180,"Lopez F.",1.02,17,2,29,1,1,0,0,0,1,1,51.6587677725119,49.5073891625616,100,1,1,0,0.8,0.693147180559945,3.36729582998647
"2012-10-12","Haas T.","Djokovic N.","Djokovic N.",21,2,10,1.06,"Hard Outdoor",0,360,"Haas T.",1.06,10,2,21,1,1,0,0,0,1,1,66.9527896995708,66.3817663817664,60,1,1,0,0.6,0.693147180559945,3.04452243772342
"2012-10-13","Berdych T.","Djokovic N.","Djokovic N.",7,2,5.5,1.14,"Hard Outdoor",0,600,"Berdych T.",1.14,5.5,2,7,1,1,0,0,0,1,1,66.8161434977578,62.3306233062331,85.7142857142857,1,1,1,1,0.693147180559945,1.94591014905531
